[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34376, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[34386, '00000000', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
